"Union home minister Amit Shah on Thursday alleged that the anti-CAA protest at Shaheen Bagh was a ""joint venture"" between the AAP and the Congress, and asserted that the ""tukde-tukde gang"" would get a ""shock"" when the Delhi election results will be declared. The former BJP president, who held as many as three roadshows in different parts of the national capital on the last day of the campaign for the high-stakes Delhi assembly elections, said his party would emerge victorious in the elections as people will vote for country's security, development and good governance. Complete coverage on Delhi elections The controversial slogan of 'goli maro' was again raised during Shah's roadshow in West Delhi's Hari Nagar constituency where he was campaigning for party candidate Tajinder Pal Singh Bagga. However, police stopped those who raised the slogan. ""Shaheen Bagh is the joint venture between the Aam Aadmi Party and the Congress,"" he alleged, adding that Delhi Chief Minister Arvind Kejriwal and Congress leader Rahul Gandhi were worried that Shaheen Bagh is being discussed. ""I want to ask them why the security of the country should not be an electoral issue? Why are the people sitting in Shaheen Bagh demanding 'Jinnah Wali Azadi' and why the tukde-tukde gang is supporting them? Shame on these people,"" he said at a roadshow in Seemapuri constituency in northeast Delhi. Asking people to vote for the BJP, he said, ""I want to tell all of you that tukde-tukde gang is going to get a shock because you are going to press the button on lotus symbol on February 8 for development of Delhi and the country."" Addressing the public in Bagga's constituency, Shah talked about the Pulwama terror attack and said Indian forces took revenge by conducting an airstrike. ""You all know that the people of Delhi, as well as the whole nation, was saluting the valour of the army, but do you know who was most unhappy? First Rahul Gandhi, second Arvind Kejriwal and third was Imran Khan sitting in Pakistan"". Shah said Kejriwal, Gandhi and Khan had a problem with the surgical strike. ""All three had a problem with the surgical strike. I want to ask whether such people should be handed over the power in Delhi? These people are very dangerous for the security of the nation. ""On the other hand, the central government is constantly working for the public interest, providing housing, gas connections and basic facilities to the people,"" he said. Alleging that the Kejriwal-led government has failed to deliver on its promises, Shah claimed that no work has been done in the last five years. ""Kejriwal has not done any work in the last five years. He had promised that 500 schools and 50 colleges will be opened, five thousand new buses will be added to the fleet. He even claimed that he will make Delhi a city like London. ""Today it is difficult to differentiate whether there are potholes on the roads of Delhi or there is a road in the potholes. On the contrary, they did not allow people of Delhi to take benefit of the schemes of the Central Government,"" he said, claiming that Kejriwal did not allow Ayushman scheme to be implemented in Delhi.","Union home minister Amit Shah on Thursday alleged that the anti-CAA protest at Shaheen Bagh was a ""joint venture"" between the AAP and the Congress, and asserted that the ""tukde-tukde gang"" would get a ""shock"" when the Delhi election results will be declared."
"Exuding confidence on forming the next government in Delhi, Union home minister Amit Shah on Thursday claimed that BJP will win more than 45 seats in the national capital. Complete Coverage on Delhi Elections ""Got a chance to interact with the people of Delhi during the elections. Delhi is tired of false promises, appeasement, and anarchy, it now wants development. Seeing the support for BJP in Delhi makes it clear that on February 11 BJP will form the government by winning more than 45 seats in Delhi,"" Shah tweeted on the last day of campaigning for the Delhi assembly elections. In his earlier tweets, Shah shared photos and videos from his roadshows in Madipur and Seemapuri assembly constituencies held on Thursday. In one of these tweets, Shah said that the large turnout of people at BJP's rallies was a sign of the party's popularity in Delhi. Shah was accompanied by LJP chief Chirag Paswan and Delhi BJP president Manoj Tiwari at the roadshow in Seemapuri. BJP is holding a 'Janasampark Abhiyan' across the city in a bid to reach out to every household and request them to vote for it in the upcoming election. As the campaigning for Delhi assembly elections comes to an end at 6pm on Thursday, Shah is expected to hold two more roadshows in Hari Nagar assembly constituency. Deputy chief minister and AAP leader Manish Sisodia is also holding a 'padyatra' in his Patparganj assembly constituency. The voting for all 70 assembly constituencies in Delhi is scheduled for February 8 and the counting of votes will take place on February 11.","Exuding confidence on forming the next government in Delhi, Union home minister Amit Shah on Thursday claimed that BJP will win more than 45 seats in the national capital."
"Around 40,000 Delhi Police personnel, 190 coys (companies) of Central Armed Police Forces (CAPFs) and 19,000 Home Guards have been deployed for smooth conduct of election in the national capital, officials said on Thursday. While the Delhi Police personnel have been put on specific election duties, the coys of CAPFs will ensure the security of polling premises and movement of EVMs. In addition, 19,000 Home guards will assist local police in ensuring security for polling booths, the officials said. Complete coverage on Delhi elections Marked by the BJP aggressively pushing the anti-CAA protests in Shaheen Bagh as a poll issue, the AAP hard selling development and the Congress conspicuous by its near absence, the bitter, often divisive campaign for the Delhi assembly elections ended on Thursday, ahead of the voting on Saturday. A multi-layered security has been provided to 21 counting centres and 2,689 polling premises, out of which 545 are ""critical"", a senior police official said. Additional forces have also been deployed to bolster the security of EVMs, critical booths and counting centres, he said. Static surveillance teams and flying squads have been deployed and special checking drives are being conducted in vulnerable areas to check any attempt to influence by money or muscle power and other unlawful practices, according to police. ""EVM transportation drill has been planned in coordination with polling officials. All necessary measures have also been taken from the anti-terror angle in vulnerable areas. Senior officers will closely supervise arrangements at the ground level. ""Thorough area domination will be ensured in sensitive and vulnerable areas, and all precautions will be taken to ensure smooth movement of voters to the booths,"" said Anil Mittal, additional PRO (Delhi Police). Pickets on borders have been strengthened to check transportation of illicit liquor and other contraband. All border areas will be kept under strict vigil by regular coordination with counterparts of NCR police, he said. Also, patrolling on boats in the Yamuna river is being done, he added. According to police, since the enforcement of Model Code of Conduct, 96,798.8 litres of illicit liquor and 774.1 Kg drugs have already been seized as part of special drives. So far, 494 illegal fire-arms and 706 ammunition have been recovered. Besides, 7,397 licensed weapons have also been deposited as a preventive measure, police said. Police have also issued a public appeal to report and share objectionable messages and other social media messages which violate Model Code of Conduct and Elections Commission's directions, with Nodal Officer on 8130099105, acp-cybercell-dl@nic.in or 011-28031130 (Fax).","Around 40,000 Delhi Police personnel, 190 coys of Central Armed Police Forces and 19,000 Home Guards have been deployed for smooth conduct of election in the national capital, officials said on Thursday. "
"More than 130 centenarian voters are eligible to exercise their franchise in the February 8 election and they will be treated ""as a VIP"" on the polling day, officials said on Thursday. Earlier, the Delhi Chief Electoral Officer (CEO) office had identified 150 centenarian voters but the number was revised after physical verification. Complete coverage on Delhi elections ""A total of 150 voters, aged 100 and above were initially identified by our officials. Later, physical verification was done but many of the centenarian voters were found to be dead, and some of them had shifted out of Delhi, so the final figure was revised,"" a senior official of the Delhi CEO office told PTI. After physical verification, the number of centenarian voters was revised to 132 -- 68 men and 64 women. The highest number of centenarians, 21, was found in West Delhi district and the lowest, 7, in New Delhi district, the official said. Kalitara Mandal, 110, a resident of CR Park in South Delhi's Greater Kailash constituency, is the oldest voter in Delhi. Bachchan Singh, 111, the oldest voter in the 2019 elections in the city who used to reside in Tilak Nagar, died last December. Delhi CEO Ranbir Singh on Wednesday said members of Bharat Scouts and Guides assisted the poll officials in physical verification process and ""documenting their stories"". During physical verification, officials check if such voters are alive or still living in Delhi. ""Of the 18 centenarians who were not found at home, most of them had died and some of them had shifted base from Delhi,"" the senior official said. Singh said these voters will be extended of all the facilities they had enjoyed in the 2019 Lok Sabha elections. ""A senior officer will go to the houses of each of these centenarian voters, residing nearest to the polling station in a constituency, and escort them to the booths. They will also motivate them to vote unless they are bedridden and their health doesn't permit,"" the CEO said. ""But if such voters are still eager to vote despite their frailty, we will make all possible arrangements to ensure they exercise their franchise. They will also be given priority in voting, so they don't have to stand in line,"" he said. At polling stations, they will be greeted with bouquets and election staff would take selfies with them, he said. ""Our staffers are going to each of these centenarians to physically check them, and on polling day, they will get pick-and-drop facility to the polling station,"" he said. Elections in Delhi are due on February 8 and the Delhi CEO office is making all arrangements to facilitate elderly citizens and voters with disability. ""Special arrangements would be made for Delhi voters who are aged 100 and above. They will be made to feel like 'VVIPs',"" Singh said. In the 2019 general elections, the Delhi CEO office had identified 96 centenarian voters in the city, and women had outnumbered men in that category. According to data shared by the Delhi CEO office, there were 42 male centenarian voters and 54 females in that category during last year's polls. ""We have been trying for the last four months to identify all voters who are aged 100 or above. This is the first such initiative to cater to such elderly voters who were born before Independence and saw the first general elections in 1952. For us, they are VVIP voters and they will be treated as such,"" Singh had said last year ahead of the 2019 polls.","More than 130 centenarian voters are eligible to exercise their franchise in the February 8 election and they will be treated ""as a VIP"" on the polling day, officials said on Thursday. During physical verification, officials check if such voters are alive or still living in Delhi."
"China has expanded its lockdown on more cities, restricting movement to an unprecedented 56 million people as it rushes to build a prefabricated, 1,000-bed hospital for victims, while the death toll from the outbreak continues to rise, casting a pall over Lunar New Year, the country's biggest and most festive holiday. The number of confirmed cases of coronavirus across China climbed sharply to more than 1,287, with at least 41 deaths reported as of Saturday morning. At least five cases are also reported in Hong Kong, two in Macau, and three cases in Taiwan. Worldwide, there are a total of 1,321 confirmed coronavirus infections, according to Al Jazeera's count, with cases also reported in Japan (2), Thailand (5), South Korea (2), United States (2), Australia (1), France (3) Malaysia (3), Singapore (3), Nepal (1), and Vietnam (2). As the death toll continues to rise, the National Health Commission announced on Saturday nationwide measures to identify suspected cases of the deadly virus on trains, aeroplanes and buses. Inspection stations will be set up and passengers with suspected pneumonia must be ""immediately transported"" to a medical centre, the statement said. In the southern city of Haikou, the city government also announced that that it will start a 14-day centralised medical observation for all tourists coming from Hubei province, the epicentre of the virus. Tourists from Hubei, especially from Wuhan city, are not allowed to leave the hotel where the medical observation will be held during the 14-day period, the announcement said. At least 450 military additional medical staff were deployed to Hubei to help with the treatment.","China expands its lockdown and restricts movement for 56 million people.The number of confirmed cases of coronavirus across China climbed sharply to more than 1,287, with at least 41 deaths reported. Worldwide, there are a total of 1,321 confirmed coronavirus infections. "
"Indian Prime Minister Narendra Modi has defended a contentious citizenship law his government passed as protesters continued to demonstrate against the new legislation that excludes Muslims. Modi took the stage at a rally in New Delhi on Sunday to launch his Bharatiya Janata Party (BJP)'s campaign for the capital legislative assembly elections in February. But he quickly turned to address the contentious law and the ensuing nationwide protests that have left at least 23 people dead.The Citizenship Amendment Act (CAA), that was passed in Parliament earlier this month, allows Hindus, Christians and other religious minorities who are in India illegally to become citizens if they can show they were persecuted because of their religion in Muslim-majority Bangladesh, Pakistan and Afghanistan. It does not apply to Muslims.Critics have slammed the legislation as a violation of India's secular constitution and have called it the latest effort by Modi's government to marginalise the country's 200 million Muslims.Modi has defended the law as a humanitarian gesture.The protests began in the northeast state of Assam, the centre of a decades-old movement against migrants, before spreading to predominantly Muslim universities and then nationwide.Alarmed by the rising violence, authorities have shut down internet and mobile messaging services in New Delhi, closed metro stations and cancelled permissions for large demonstrations.Earlier in the week, thousands of stone-pelting protesters battled police, who fired shots in the air and used tear gas, in northeast New Delhi.In August, Modi revoked the special status of the Muslim-majority Indian-administered Kashmir region, and in November, a court ruling cleared the way for the construction of a Hindu temple on the site of a mosque razed by Hindus. And now, with the CAA, some are questioning the government's stance towards Indian Muslims, who make up about 14 percent of the country's population.","Indian Prime Minister Narendra Modi has defended a contentious citizenship law his government passed.Modi took the stage at a rally in New Delhi on Sunday to launch his Bharatiya Janata Party (BJP)'s campaign for the capital legislative assembly.Critics have slammed the legislation as a violation of India's secular constitution and have called it the latest effort by Modi's government to marginalise the country's 200 million Muslims.Meanwhile, people continued to gather on Sunday outside the Jamia Millia Islamia University in New Delhi, where the protests first erupted."
"The death toll in protests in India against a contentious citizenship law seen as anti-Muslim has reached 23, as nine more people were killed on Saturday in the northern state of Uttar Pradesh. Fifteen people have died in the state during the protests so far, police spokesman Praveen Kumar said, adding that a ""majority of the dead are young people"".""Some of them died of bullet injuries, but these injuries are not because of police fire. The police have used only tear gas to scare away the agitating mob,"" Kumar said.He said around a dozen vehicles were set on fire amid protests in the districts of Rampur, Sambhal, Muzaffarnagar, Bijnor and Kanpur, where a police station was also torched.India's most populous Uttar Pradesh state, home to 204 million people, is controlled by Prime Minister Narendra Modi's Bharatiya Janata Party (BJP).An anti-terror squad was deployed and internet services were suspended for another 48 hours in the state.On Friday, six people, including an eight-year-old boy, were killed during the protests in the state with a large Muslim population.Police said on Saturday that over 600 people were taken into custody. In addition, five people were arrested and 13 police cases filed for posting “objectionable"" material on social media.Police have imposed a British colonial-era law, called Section 144, which bans the assembly of more than four people statewide. The law was also imposed elsewhere in India to thwart an expanding protest movement demanding the revocation of the citizenship law.In an advisory issued on Friday night, India's Ministry of Information and Broadcasting asked for ""strict compliance"" by the country's broadcasters in reporting content that could inflame further violence.","The death toll in protests in India against a contentious citizenship law seen as anti-Muslim has reached 23,Fifteen people have died in the state during the protests so far, police spokesman Praveen Kumar. An anti-terror squad was deployed and internet services were suspended for another 48 hours in the state."
"Amazon is a cloud computing giant and the largest American e-commerce company. It was founded in 1994 by Jeff Bezos. Originally known for selling books through its website (and later digital versions via its Kindle e-reader), Amazon has built up a customer service, inventory, and shipping empire that allows the site to offer everything from clothes to lawn furniture to janitorial supplies. It also sells digital content like movies, music, and apps. Its Amazon Web Services arm is a multibillion-dollar provider of cloud-based services for millions of business customers around the world, including government agencies and universities. And it’s a major player in consumer electronics--not only by offering devices such as Fire tablets and TV boxes, but also via its Alexa AI assistant service, which made news at the CES 2017 gadget show by being built into everything from LG refrigerators to Ford cars.Amazon is even a Hollywood player, taking home two awards at the 2017 Golden Globes. Yet the basics of Bezos's business philosophy--focusing on long-term customer loyalty over short-term profits and never-ending expansion into new businesses--have been surprisingly consistent over the years. And Amazon's obsession with efficiency explains why it's now delivering products in just two hours via its Prime Now service, and why it hopes to be among the first e-commerce companies to deploy its own fleet of drones with Amazon Prime Air, a future fleet of autonomous aerial vehicles that will deliver packages under five pounds.In an interesting twist, Amazon has made significant investments in brick and mortar, opening its first bookstore in Seattle in late 2015 and since then expanding to 13 locations. In 2017, the company completed its acquisition of Whole Foods and in early 2018 opened an Amazon Go grocery store to the public at the company's headquarters in Seattle.","Amazon is a cloud computing giant and the largest American e-commerce company. It was founded in 1994 by Jeff Bezos.Amazon has built up a customer service, inventory, and shipping empire that allows the site to offer everything from clothes to lawn furniture to janitorial supplies. "
"Amazon.com Inc has invested about 45 billion rupees ($634.5m) into its Indian subsidiaries as the Seattle-based e-commerce giant ramps up operations in one of its fastest-growing markets.Documents filed with the Registrar of Companies showed that Amazon had pumped the money into its retail, food and payments units. The company did not immediately clarify where or how the money would be used.India is among the last frontiers for Amazon and a crucial market for growth. Founder Jeff Bezos has committed to spending more than $5bn for the Indian market, where Amazon is locked in a battle with Walmart Inc-owned Flipkart.While both companies have rapidly expanded into various categories such as food retail and payments, Amazon also offers its Prime video streaming and music services in India.In August, the company said it will pick up a minority stake in India's Future Retail Ltd, which owns several supermarket brands, including budget department and grocery store chain Big Bazaar.",Amazon.com Inc has invested about 45 billion rupees ($634.5m) into its Indian subsidiarie. The company did not immediately clarify where or how the money would be used. India is among the last frontiers for Amazon and a crucial market for growth.
"India's antitrust body has sought more information from Amazon.com Inc about its planned acquisition of a stake in India's Future Retail - a move that could potentially delay the deal, sources with knowledge of the matter told Reuters.Amazon in August agreed to acquire a 49 percent stake in a unit of India's Future Group, which owns 7.3 percent of Future Retail, giving the United States-based company a 3.58 percent stake in the retailer, which operates more than 1,500 stores in the country.The deal would help Amazon tap into the booming retail market in India, as it separately boosts its e-commerce operations, offering everything from electronics to groceries on its Indian website. Future Retail runs 290 budget department and grocery stores branded ""Big Bazaar"".In a notice to Amazon last month, one of the sources told Reuters, the Competition Commission of India (CCI) said ""in certain overlapping segments and areas of operation of the parties, the combined market share exceeds the threshold specified in the combination regulations"". The CCI also queried the procedure Amazon adopted to seek approval. Amazon had notified the CCI through a so-called Form I, instead of a Form II, which is more onerous and is required when parties determine the combined entity will exceed a predefined market share threshold.The CCI sought justification from Amazon on why it chose to file a Form I, the source added. Using that form could potentially delay approval of the deal. A Form I filing typically takes two to three months, compared to three to six months for a Form II.Amazon and Future Retail declined to comment, while a source at Future Group said it had recently answered the CCI's questions related to the deal, but did not elaborate.The CCI did not respond to Reuters queries.Additionally, CCI has asked Amazon more than 40 questions related to the deal and its businesses, the first source with knowledge of the matter said.A second source confirmed to Reuters that the CCI had sent additional queries to Amazon, calling it part of the regular deal approval process by CCI.""There are questions about e-commerce ... the CCI needs to assess whether there is any adverse impact on competition or not,"" the source said.Amazon's notification, available on the CCI's website, says the company believes the deal is ""not likely to cause an appreciable adverse effect on competition"" in India.""Such queries mean the deal is being closely scrutinised and could face potential delays, but it can eventually sail through if no antitrust concerns are found,"" said Karan Singh Chandhiok, an antitrust partner at Indian law firm Chandhiok & Mahajan who is not involved in the proposed stake purchase.Typically in such cases, the company needs to defend its decision and, if the CCI watchdog disagrees, has no choice but to give more details in a Form II filing, Chandhiok added.",India's antitrust body has sought more information from Amazon.com Inc about its planned acquisition of a stake in India's Future Retail. Amazon in August agreed to acquire a 49 percent stake in a unit of India's Future Group.The deal would help Amazon tap into the booming retail market in India.
"Brazil's right-wing President Jair Bolsonaro said on Tuesday he will create an ""Amazon Council"" to protect and ensure the ""sustainable development"" of the world's largest rainforest, following intense criticism of his environmental policies.The council will be led by Brazil's vice president, General Hamilton Mourao, Bolsonaro said on Twitter, and will coordinate ""diverse actions within each ministry focused on the protection, defence and sustainable development of the Amazon.""Bolsonaro has said previously that his government is protecting the rainforest, but he wants economic development in the Amazon to improve the lives of its 30 million inhabitants, including its Indigenous tribes. Environmentalists fear that will hasten deforestation. Under Bolsonaro, the number of fires in the Amazon reached a 10-year high last year, prompting world leaders to denounce his environmental record.On January 15 MapBiomas, an environmental group that monitors the rate of forest destruction said deforestation of Brazil's Amazon rainforest threatens to accelerate and draw increased global concern since no new fire prevention measures have been taken in the crucial run-up to this year's dry season, according to Tasso Azevedo, coordinator of a group called MapBiomas that monitors the rate of forest destruction.""It would be expected that it will be worse than last year unless something really big happens in the next two or three months to avoid the high season of deforestation that starts in May,"" Tasso Azevedo told Reuters news agency.The number of fires in the Amazon rainforest increased 30.5 percent in 2019 from the previous year, while deforestation rose 85 percent, according to recent data released by Brazil's space research agency INPE.The Amazon, the world's largest rainforest, is a bulwark against global warming because of the vast amounts of heat-trapping carbon dioxide it soaks up from the atmosphere. It also provides Brazil with hydropower, and its abundant rain provides irrigation-free agriculture.Risks to the forest sparked a public outcry in August when fires raged through the Amazon, drawing sharp international criticism.Last week, Brazilian Indigenous leaders issued a rallying call to protect the Amazon rainforest and its native tribes from what they called the ""genocide, ethnocide and ecocide"" planned by Bolsonaro.A manifesto signed on Friday at the end of a four-day meeting in the Xingu reservation said Bolsonaro was threatening the survival of Indigenous people with plans to allow commercial mining and ranching on their protected lands.Invasions of reservations by illegal loggers and miners have increased since Bolsonaro took office last year, leading to violent clashes. At least eight indigenous leaders were killed last year in circumstances that have not yet been clarified.","Brazil's right-wing President Jair Bolsonaro said on Tuesday he will create an ""Amazon Council"" to protect and ensure the ""sustainable development"" of the world's largest rainforest.The council will be led by Brazil's vice president, General Hamilton Mourao. "
"Brazil has seen a dramatic increase in the number of fires in the Amazon with more than 80,000 fires so far this year alone.This past summer, the world watched in horror as images of flames engulfing swaths of land in the world's largest rainforest came out, leading to global calls for boycotts over President Jair Bolsonaro's handling of the crisis.The fires have come as deforestation has risen over the past years and is increasing even more as the Brazilian government weakens environmental regulations.New data recently released by the government shows that deforestation is at the highest point in a decade under Bolsonaro, with an area 10 times the size of New York City deforested since the beginning of the year.""The message that arrives on the ground is now everything is possible; we can keep on invading public land, we can keep on deforesting because it'll be forgiven,"" says Brenda Brito, a researcher at Imazon, an NGO dedicated to conserving the Amazon rainforest.Valuable trees are cut down first, the land is cleared with fire, and then the land can be used for cattle or soy, two of Brazil's key exports - or often, illegal mining.But even as deforestation worsens, the Brazilian government has weakened its environmental protection agencies. That has put pressure on communities already at risk trying to fight the destruction of the rainforest.Beyond the headlines of the fires, there is a violence that comes with the destruction taking place in Brazil.""We are receiving threats because we are trying to protect the forest. It is not only the trees that are coming to an end, But people are dying, giving up their own lives because of the trees,"" says small farmer Maria Marcia de Melo.Brazil is one of the most dangerous countries in the world to be a land defender, as the profits of deforestation combined with local corruption have led to a high rate of impunity.In the past decade, more than 300 people have been killed in the Brazilian Amazon over land conflicts.""These are very specific killings. It's the killing of the person who is standing up and defending the forest. That killing sends a message to everyone in the community - that if you do anything, that's going to happen to you. So the impact of the killings is enormous,"" says Cesar Munoz of Human Rights Watch.At stake are both the world’s largest rainforest as well as the lives of indigenous communities and small farmers trying to protect their lands. Fault Lines travels to Brazil to look at what is at the heart of the Amazon burning and to meet the people defending the land.","Brazil has seen a dramatic increase in the number of fires in the Amazon with more than 80,000 fires so far this year alone. The fires have come as deforestation has risen over the past years and is increasing even more as the Brazilian government weakens environmental regulations."
"Planet SOS: Amazon fires fears rainforest will become desert, Last month, the number of wildfires in the Amazon tripled compared with the previous year.Wildfires are still burning in Brazil's Amazon rainforest, which is often referred to as the ""green lungs"" of the planet.The fires have prompted a warning from some scientists that escalating deforestation could eventually turn the rainforest into a dry savanna.Despite a ban on fires for land-clearing, the Amazon is burning at a rate not seen in almost a decade.Al Jazeera's Lucia Newman reports from Chapada dos Guimaraes in the state of Mato Grosso.","Last month, the number of wildfires in the Amazon tripled compared with the previous year.Despite a ban on fires for land-clearing, the Amazon is burning at a rate not seen in almost a decade."
"Democrats seeking to remove United States President Donald Trump from office via impeachment wrapped up three days of opening arguments late on Friday, urging Republicans to allow witnesses and new evidence to be part of the Senate trial.""Give America a fair trial,"" said Adam Schiff, the House of Representatives lead manager, at the end of his closing arguments before the Senate.""She is worth it,"" he added. Over three often-gruelling days of argument, the Democratic managers from the House of Representatives attempted to persuade members of the US Senate, who will ultimately decide Trump's fate, that the president is an out-of-control autocrat willing to sacrifice his country's national interest to further his own political ambitions.Trump was impeached on December 18 for abuse of power related to his dealings with Ukraine and obstruction of Congress for refusing to participate in the House impeachment inquiry. He has denied any wrongdoing and repeatedly called the impeachment a ""witch-hunt"". During the first hours of opening arguments on Tuesday, Schiff used video clips, along with screengrabs of text messages and emails, to construct a timeline of how Trump withheld nearly $400m in military aid to pressure Ukrainian President Volodymyr Zelenskyy into announcing an investigation into former Vice President Joe Biden and the origins of foreign interference in the 2016 US presidential election.On the second day of their opening arguments, House managers honed in on the question of whether an actual crime has to be committed before a president can be impeached and on whether Biden's actions in Ukraine justified the Trump administration's demands for an investigation.Anticipating what is almost certain to be a central tenet of the Trump defence, the Democrats teed up a number of videotaped comments from constitutional scholars and even Trump supporters - Attorney General William Barr and Trump defence team lawyer Alan Dershowitz among them - stating in the past that a statutory crime was not a prerequisite of impeachment.""Impeachment is not a punishment for crimes,"" New York Democrat Jerrold Nadler told the body. ""Impeachment exists to address threats to the political system.""",Trump was impeached on December 18 for abuse of power related to his dealings with Ukraine and obstruction of Congress for refusing to participate in the House impeachment inquiry. 
"Exit polls for the Delhi assembly election on Saturday forecast a comfortable victory for the ruling Aam Aadmi Party despite a likely rise in tally for the BJP in the 70-member House.The Times Now-Ipsos exit polls predicted that Chief Minister Arvind Kejriwal will retain his chair with the AAP winning 44 seats against 26 for the BJP.The Republic-Jan ki Baat survey gave the AAP 48-61 seats and the BJP 9-21 seats.The TV9 Bharatvarsh-Cicero predicted 54 seats for the AAP, 15 for the BJP and one for the Congress.The exit polls predicted little improvement in the fortunes of the Congress which could not bag any seat in the 2015 polls.The AAP had scored an overwhelming victory in the 2015 polls, winning 67 seats and reducing the BJP to three.",Exit polls for the Delhi assembly election on Saturday forecast a comfortable victory for the ruling Aam Aadmi Party despite a likely rise in tally for the BJP in the 70-member House.
"An estimated 42.29 per cent of the 1.47 crore eligible voters cast their votes in the first eight hours till 4 pm on Saturday in the election for the 70-member Delhi assembly.The early hours saw low polling as very few voters chose to brave the early morning chill to cast their franchise even after the polling began at 8 am amid tight security.Polling was peaceful, with no untoward incidents reported. Polling officer, Udham Singh, posted at Babarpur assembly constituency in east Delhi, died due to cardiac arrest.Complete Coverage on Delhi ElectionsA total of 81,05,236 male voters, 66,80,277 female voters and 869 third gender voters were eligible to cast their ballots in 13,570 polling booths across 2,689 areas.According to the Election Commission's Voter Turnout App, the estimated turnout, area wise till 4 p.m., was Northeast Delhi (49.07 per cent), East Delhi (45.49 per cent polling), North West Delhi (43.31 per cent), West Delhi (42.20 per cent), South Delhi (43.65 per cent), Southwest (42.48 per cent) and Central Delhi (38.22 per cent).There are 672 candidates in the fray to elect a new government.President Ram Nath Kovind, Delhi chief minister Arvind Kejriwal, Union ministers Harsh Vardhan and S. Jaishankar and controversial BJP leader Parvesh Sahib Singh Verma, who cast their votes early morning along with their families.Kejriwal, who is seeking another term from the New Delhi constituency, cast his vote along with his father, mother and wife at a polling booth in Rajpura Transport Authority in Civil Lines area.Congress interim chief Sonia Gandhi, former prime minister Manmohan Singh and former party president Rahul Gandhi turned up at the polling stations early in the day.Sonia Gandhi, who was discharged from hospital after four days following stomach infection, arrived at a polling booth in central Delhi's Nirman Bhawan. Manmohan Singh also exercised his franchise there. Former Congress chief Rahul Gandhi cast his vote at the NP Senior Secondary School in Aurangzeb Lane here.There was enthusiasm among voters of Neb Sarai, one of Asia's largest unauthorised colonies, as young voters came out in large numbers to exercise their right to choose their representative.The polling will end at 6 pm and the results will be announced on February 11.The ruling Aam Aadmi Party (AAP) is making yet another attempt to return to power, while the Bharatiya Janata Party is determined to stage a comeback after 20 years and the Congress, which ruled Delhi for 15 years, is expecting a resurgence in its vote share.In the last elections, the AAP had registered a landslide victory by winning 67 of the 70 seats. The BJP had got three seats and the Congress drew a blank.The AAP is contesting on all the 70 seats, while the BJP has fielded its candidates on 67 seats and has left three seats for its allies - two for Janata Dal-United and one for Lok Janshakti Party. On the other hand, Congress is contesting on 66 seats and has given four seats to its ally Rashtriya Janata Dal.The Election Commission had identified 516 locations and 3,704 polling booths as critical, 144 polling stations as vulnerable and 102 pockets as expenditure sensitive and paramilitary forces have been deployed there.Activities at each polling station are being monitored through webcasting.All the five polling stations in Shaheen Bagh, the epicentre of anti-CAA protests, have been declared ""critical"".Around 40,000 security personnel, 19,000 home guards and 190 companies of Central Armed Police Forces have been deployed to ensure smooth conduct of the polls.Delhi had recorded a voter turnout of 67.12 per cent in the 2015 assembly polls.","A total of 81,05,236 male voters, 66,80,277 female voters and 869 third gender voters were eligible to cast their ballots in 13,570 polling booths across 2,689 areas."
"Senior AAP leader and deputy chief minister Manish Sisodia on Saturday said the party is winning the Delhi assembly elections by a huge margin after exit polls forecast a comfortable victory for the ruling party.Taking to Twitter after the voting ended, Sisodia congratulated all the AAP workers for their hard work, saying the election is a 'proof' of 'our strong and selfless relationship'.""Voting ended! Hearty congratulations to all the activists. All worked from early morning to late night and some worked for 24 hours in the last days.Complete Coverage on Delhi Elections""This election is a proof of how selfless and strong our relationship is. We are winning by a huge margin,"" Sisodia tweeted in Hindi, saluting the hard work of all his colleagues.Exit polls for the Delhi assembly election on Saturday forecast a comfortable victory for the ruling Aam Aadmi Party.The Times Now-Ipsos exit polls predicted that Chief Minister Arvind Kejriwal will retain his chair with the AAP winning 44 seats against 26 for the BJP.The Republic-Jan ki Baat survey gave the AAP 48-61 seats and the BJP 9-21 seats.The TV9 Bharatvarsh-Cicero predicted 54 seats for the AAP, 15 for the BJP and one for the Congress.The AAP had scored an overwhelming victory in the 2015 polls, winning 67 seats and reducing the BJP to three. Congress had drawn a blank.",The Times Now-Ipsos exit polls predicted that Chief Minister Arvind Kejriwal will retain his chair with the AAP winning 44 seats against 26 for the BJP.
